"TimeCreated","ProviderName","LevelDisplayName","Message"
"20-04-2026 22:43:17","Windows Error Reporting","Information","Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8246
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5b1865ad-f8c4-45cf-be01-324867445f8b.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_a6a270e74e74e43938701617548a88cbb8adac_00000000_cab_981a0adf-02d9-48e1-85e2-5be5d8ea7fa7\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260418_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.fa7ebcb1-16a9-4724-a268-55a25203cb37.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_a6a270e74e74e43938701617548a88cbb8adac_00000000_cab_981a0adf-02d9-48e1-85e2-5be5d8ea7fa7\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.ca4048d0-d0c2-46cc-b799-6cec853b0f65.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4ba5b699-b74a-4953-9c09-6bb709e0aa5e.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b8f37efa-1180-4d8d-b809-9060f6920888.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2d54d70b-54d5-4c12-8d2e-0a6f04f8f103.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_a6a270e74e74e43938701617548a88cbb8adac_00000000_cab_981a0adf-02d9-48e1-85e2-5be5d8ea7fa7

Analysis symbol: 
Rechecking for solution: 0
Report Id: 981a0adf-02d9-48e1-85e2-5be5d8ea7fa7
Report Status: 6
Hashed bucket: 
Cab Guid: 0"
"20-04-2026 22:43:17","Windows Error Reporting","Information","Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 80072efe
P3: 26200
P4: 8246
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.a0ecb898-5063-4879-9f13-35bfd9f9a301.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_ff92133d6a64beeb0c6871b8b4642f0a8cdc95f_00000000_cab_7553367b-83fa-411c-b8c3-4f4f2db99839\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260418_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.23255868-6a71-41bd-9d21-89a5e70c172a.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_ff92133d6a64beeb0c6871b8b4642f0a8cdc95f_00000000_cab_7553367b-83fa-411c-b8c3-4f4f2db99839\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.c24e3cc3-dc31-4cbd-9851-70545b81bcdc.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7a7ff035-7411-4f0f-93fb-5847e9e84482.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e4f0968c-85aa-4652-908c-b2a086999cc2.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.247354b1-2069-4f25-9f36-08cf8315307a.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_ff92133d6a64beeb0c6871b8b4642f0a8cdc95f_00000000_cab_7553367b-83fa-411c-b8c3-4f4f2db99839

Analysis symbol: 
Rechecking for solution: 0
Report Id: 7553367b-83fa-411c-b8c3-4f4f2db99839
Report Status: 6
Hashed bucket: 
Cab Guid: 0"
"20-04-2026 22:43:17","HP Comm Recovery","Information","Resume from Connected Standby"
"20-04-2026 22:43:17","BTHUSB","Information","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup."
"20-04-2026 22:43:16","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"20-04-2026 22:43:16","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 106 to 107.

Reason InputMouse 

BootId: 269"
"20-04-2026 22:43:16","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"20-04-2026 22:43:16","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Connected, Reason: None"
"20-04-2026 22:43:16","HP Comm Recovery","Information","PowerEvent handled successfully by the service."
"20-04-2026 22:43:16","igccservice","Information","PowerEvent handled successfully by the service."
"20-04-2026 22:43:16","Microsoft-Windows-Kernel-Power","Information","Power source change."
"20-04-2026 22:41:10","Windows Error Reporting","Information","Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 8024402c
P3: 26200
P4: 8246
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5b1865ad-f8c4-45cf-be01-324867445f8b.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_a6a270e74e74e43938701617548a88cbb8adac_00000000_cab_981a0adf-02d9-48e1-85e2-5be5d8ea7fa7\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260418_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.fa7ebcb1-16a9-4724-a268-55a25203cb37.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_a6a270e74e74e43938701617548a88cbb8adac_00000000_cab_981a0adf-02d9-48e1-85e2-5be5d8ea7fa7\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.ca4048d0-d0c2-46cc-b799-6cec853b0f65.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4ba5b699-b74a-4953-9c09-6bb709e0aa5e.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b8f37efa-1180-4d8d-b809-9060f6920888.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2d54d70b-54d5-4c12-8d2e-0a6f04f8f103.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_a6a270e74e74e43938701617548a88cbb8adac_00000000_cab_981a0adf-02d9-48e1-85e2-5be5d8ea7fa7

Analysis symbol: 
Rechecking for solution: 0
Report Id: 981a0adf-02d9-48e1-85e2-5be5d8ea7fa7
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
"20-04-2026 22:41:10","BTHUSB","Information","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup."
"20-04-2026 22:41:09","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Disconnected, Reason: Policy Setting"
"20-04-2026 22:41:04","Microsoft-Windows-Defrag","Information","The storage optimizer successfully completed analysis on Windows (C:)"
"20-04-2026 22:41:03","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 105 to 106.

Reason 55 

BootId: 269"
"20-04-2026 22:41:02","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"20-04-2026 22:40:58","HP Comm Recovery","Information","Resume from Connected Standby"
"20-04-2026 22:40:57","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"20-04-2026 22:40:57","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 104 to 105.

Reason 55 

BootId: 269"
"20-04-2026 22:40:57","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"20-04-2026 22:40:57","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Connected, Reason: None"
"20-04-2026 22:40:57","Windows Error Reporting","Information","Fault bucket , type 0
Event Name: StoreAgentScanForUpdatesFailure0
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;
P2: 80072efe
P3: 26200
P4: 8246
P5: Windows.Desktop
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.a0ecb898-5063-4879-9f13-35bfd9f9a301.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_ff92133d6a64beeb0c6871b8b4642f0a8cdc95f_00000000_cab_7553367b-83fa-411c-b8c3-4f4f2db99839\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260418_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.23255868-6a71-41bd-9d21-89a5e70c172a.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_ff92133d6a64beeb0c6871b8b4642f0a8cdc95f_00000000_cab_7553367b-83fa-411c-b8c3-4f4f2db99839\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.c24e3cc3-dc31-4cbd-9851-70545b81bcdc.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.7a7ff035-7411-4f0f-93fb-5847e9e84482.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.e4f0968c-85aa-4652-908c-b2a086999cc2.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.247354b1-2069-4f25-9f36-08cf8315307a.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;_ff92133d6a64beeb0c6871b8b4642f0a8cdc95f_00000000_cab_7553367b-83fa-411c-b8c3-4f4f2db99839

Analysis symbol: 
Rechecking for solution: 0
Report Id: 7553367b-83fa-411c-b8c3-4f4f2db99839
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
"20-04-2026 22:40:57","BROWSER","Information","The browser has forced an election on network \Device\NetBT_Tcpip_{6A15308C-4FD7-436D-B83D-274F0695A949} because a master browser was stopped."
"20-04-2026 22:40:56","ELAN/Service",,
"20-04-2026 22:40:56","ELAN/Service",,
"20-04-2026 22:40:49","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Disconnected, Reason: Adaptive Connected Standby"
"20-04-2026 22:40:44","ELAN/Service",,
"20-04-2026 22:40:44","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 103 to 104.

Reason PolicyChange 

BootId: 269"
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","ELAN/Service",,
"20-04-2026 22:40:43","Win32k","Warning","Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1)"
"20-04-2026 22:40:43","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby 

Reason: Lid."
"20-04-2026 22:40:43","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 102 to 103.

Reason PolicyChange 

BootId: 269"
"20-04-2026 22:40:43","Win32k","Warning","Power Manager has requested suppression of all input (INPUT_SUPPRESS_REQUEST=1)"
"20-04-2026 22:40:42","ELAN/Service",,
"20-04-2026 22:40:42","ELAN/Service",,
"20-04-2026 22:40:42","ELAN/Service",,
"20-04-2026 22:40:42","ELAN/Service",,
"20-04-2026 22:40:42","ELAN/Service",,
"20-04-2026 22:40:42","ELAN/Service",,
"20-04-2026 22:40:41","ELAN/Service",,
"20-04-2026 22:40:40","ELAN/Service",,
"20-04-2026 22:40:40","ELAN/Service",,
"20-04-2026 22:36:41","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2126-03-27T17:06:41Z. Reason: RulesEngine."
"20-04-2026 22:36:10","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"20-04-2026 22:27:47","VSS","Information","The VSS service is shutting down due to idle timeout. "
"20-04-2026 22:26:18","Service Control Manager","Information","The start type of the Windows Modules Installer service was changed from auto start to demand start."
"20-04-2026 22:24:45","Chkdsk","Information","Chkdsk was executed in scan mode on a volume snapshot.  

Checking file system on C:
Volume label is Windows.

Stage 1: Examining basic file system structure ...
  2789376 file records processed.                                                        
File verification completed.
 Phase duration (File record verification): 56.41 seconds.
  57192 large file records processed.                                   
 Phase duration (Orphan file record recovery): 72.27 milliseconds.
  0 bad file records processed.                                     
 Phase duration (Bad file record checking): 0.32 milliseconds.

Stage 2: Examining file name linkage ...
  5509 reparse records processed.                                      
  3640846 index entries processed.                                                       
Index verification completed.
 Phase duration (Index verification): 2.20 minutes.

 Phase duration (Orphan reconnection): 2.08 minutes.

 Phase duration (Orphan recovery to lost and found): 3.49 milliseconds.
  5509 reparse records processed.                                      
 Phase duration (Reparse point and Object ID verification): 48.54 milliseconds.

Stage 3: Examining security descriptors ...
Security descriptor verification completed.
 Phase duration (Security descriptor verification): 1.03 seconds.
  425736 data files processed.                                           
 Phase duration (Data attribute verification): 0.29 milliseconds.
CHKDSK is verifying Usn Journal...
  40077520 USN bytes processed.                                                           
Usn Journal verification completed.
 Phase duration (USN journal verification): 353.62 milliseconds.

Windows has scanned the file system and found no problems.
No further action is required.

 498877439 KB total disk space.
 251880348 KB in 2189796 files.
   1239664 KB in 425737 indexes.
   2954839 KB in use by the system.
     65536 KB occupied by the log file.
 242802588 KB available on disk.

      4096 bytes in each allocation unit.
 124719359 total allocation units on disk.
  60700647 allocation units available on disk.
Total duration: 5.25 minutes (315395 ms).

----------------------------------------------------------------------


Stage 1: Examining basic file system structure ...

Stage 2: Examining file name linkage ...

Stage 3: Examining security descriptors ...
"
"20-04-2026 22:20:52","Windows Error Reporting","Information","Fault bucket 1626919802144036593, type 5
Event Name: RADAR_PRE_LEAK_64
Response: Not available
Cab Id: 0

Problem signature:
P1: TuneupSvc.exe
P2: 26.3.18548.0
P3: 10.0.26200.2.0.0
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Users\priya\AppData\Local\Temp\RDRA4FF.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.974d7d2a-0e47-4b14-a2ab-a98a0d2db193.tmp.WERInternalMetadata.xml
WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260418_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.30f34e67-762b-485f-9a78-158e474d8ccf.tmp.etl
WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.620636e2-b8f8-4626-8ab9-9648448d829a.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.dda6bd30-a364-4f68-943e-e1c4c6ca661e.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2fcb13b0-ffe5-497c-966d-b38f76ac48d8.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.08aa12ff-11f5-4036-b068-905f8de63330.tmp.xml

These files may be available here:
NULL

Analysis symbol: 
Rechecking for solution: 0
Report Id: 0225c563-0727-4a97-b66a-b60856e62dbb
Report Status: 268435456
Hashed bucket: f352c6ca095e25f9a693faf0b4d816f1
Cab Guid: 0"
"20-04-2026 22:19:50",".NET Runtime","Error",".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 7832.  Message ID: [0x2509]."
"20-04-2026 22:18:45","Service Control Manager","Information","The start type of the Visual Studio Installer Elevation Service service was changed from disabled to demand start."
"20-04-2026 22:18:27","MsiInstaller","Information","Ending a Windows Installer transaction: {B91110FB-33B4-468B-90C2-4D5E8AE3FAE1}. Client Process Id: 16240."
